transaction_id,amount,transaction_time,merchant_category,customer_age,location,payment_method,previous_transactions,avg_transaction_amount,fraud
de225d36-b38e-4994-a256-7c1d5289fa73,267.82,2025-10-14T01:36:32,entertainment,38,Mumbai,netbanking,28,349.76,0
00c381cf-ce77-47e2-9f41-77daaee64be7,440.52,2025-01-11T18:04:40,online,37,Pune,upi,28,556.79,0
25e6a0a0-9acb-4672-adf6-46c2ae3ef6e1,174.45,2025-01-23T20:46:20,fuel,18,Hyderabad,upi,23,10.0,0
095ac143-b2cd-4520-a98b-7e1fdce0e661,3405.04,2025-04-09T18:09:07,dining,33,Hyderabad,credit_card,28,2704.04,0
0407d95c-d767-480e-b591-3d4ee339665c,43.04,2025-05-30T21:46:20,dining,23,Mumbai,upi,23,74.84,0
6218c27d-6685-4075-b1c5-463d09b80e13,794.46,2025-08-01T17:47:10,other,41,Mumbai,wallet,23,685.91,0
949953b8-8edb-4b9b-8c50-e62de2ffa318,133.45,2025-04-07T03:37:27,dining,20,Delhi,wallet,32,10.0,0
db5f9ad4-906e-4fe8-b37b-ae33e19c3a9d,194.09,2025-09-21T22:42:13,entertainment,53,Pune,netbanking,21,222.09,0
8c20effe-5e6e-478c-a37f-b87d73530b7e,90.43,2025-07-26T17:20:06,electronics,41,Mumbai,upi,33,26.8,0
82b3b352-441c-4b23-a16f-f57dcf1305d0,2642.47,2025-08-12T16:51:11,electronics,52,Bangalore,netbanking,23,2092.66,0
919f1b14-e810-4bff-b578-f93869ccaf9c,785.98,2025-01-06T10:23:16,fuel,53,Chennai,wallet,16,178.31,0
0c4c9752-e0db-4d71-b098-e1251998dd74,253.86,2025-04-19T10:27:58,fuel,45,Mumbai,debit_card,35,456.78,0
13114d7c-f047-4e35-a80a-2e55cdd154ba,501.64,2025-09-05T23:47:14,electronics,43,Chennai,netbanking,35,389.07,0
ae0cb75d-5ef1-427e-ba43-a5235c6eff67,214.7,2025-05-23T01:10:41,online,51,Chennai,upi,13,71.69,0
245f20a6-b427-4ba5-a34c-b6d3805a9914,58.59,2025-08-27T19:28:03,grocery,40,Delhi,upi,26,10.0,0
36508e0f-c13b-472a-b84c-9246cc2e60bc,930.9,2025-02-04T11:39:34,grocery,50,Lucknow,upi,16,213.58,0
eac524b3-2b7b-4ec6-ac67-911147387fe8,356.44,2025-01-19T21:25:49,other,18,Bangalore,credit_card,25,394.12,0
b24d9e1c-2b2f-4a53-9796-8adc3c7b33d4,278.43,2025-08-29T05:29:57,online,39,Jaipur,credit_card,18,316.06,0
03c66248-2a33-46a2-b6db-94547b4d0607,968.84,2025-10-16T21:54:35,travel,45,Bangalore,credit_card,17,696.42,0
0da3fbba-8500-49f3-8534-40573324ab1d,101.02,2025-02-22T10:37:00,fuel,35,Jaipur,upi,29,124.83,0
ccb2df30-8c80-41a3-95ac-4b5401fa456a,166.26,2025-08-10T06:48:01,online,47,Hyderabad,upi,17,10.0,0
a5e66056-3c99-4d14-8a30-b7fb87d93fc9,298.77,2025-04-24T13:12:32,online,35,Chennai,debit_card,24,255.95,0
4fb82172-1f96-4f42-a165-36d26ff070af,315.16,2025-05-31T15:19:20,dining,49,Lucknow,credit_card,13,259.52,0
0bd04148-4850-442c-8b50-fcbdb4a93687,317.31,2025-04-03T00:13:13,entertainment,45,Ahmedabad,netbanking,17,241.92,0
a8ea9459-5283-4655-8b84-f121fd0cd702,907.58,2025-05-08T17:53:00,online,34,Ahmedabad,debit_card,28,857.33,1
2717d953-61ba-47e4-8bbe-5157c0b93ba9,203.94,2025-10-27T03:39:53,online,38,Pune,upi,25,54.75,1
38f77a57-bd09-4f92-bda4-8a4d40381b3d,258.6,2025-04-13T14:17:52,entertainment,28,Ahmedabad,debit_card,20,224.37,0
50717c42-8a56-4f90-a244-05f247aaa603,171.43,2025-05-30T17:12:32,grocery,34,Lucknow,credit_card,18,170.91,0
06f1b375-e561-4951-a99a-9c0e80f68b3e,577.79,2025-03-12T17:28:58,entertainment,53,Chennai,credit_card,29,394.48,0
b23e53a5-9d13-4af6-b838-d226653c6c91,437.73,2025-10-01T01:38:09,grocery,21,Chennai,netbanking,27,231.74,0
e59a169d-d3a3-4e71-befd-a4265fc6ad50,181.15,2025-10-12T23:35:12,travel,33,Ahmedabad,upi,24,26.46,0
43d013bc-4941-4ae5-95a5-f9258be47284,389.5,2025-02-19T13:42:46,dining,55,Jaipur,upi,25,67.89,0
992d3b9c-b9ea-4a21-b835-8971179b93ba,3186.09,2025-08-12T10:12:17,online,37,Hyderabad,credit_card,27,2470.7,0
5981313a-4b53-4e79-9156-b42d7569fece,556.44,2025-06-22T14:43:13,online,43,Pune,wallet,31,571.39,0
120dc2ba-9a9d-4c2a-950a-15208dac2349,165.27,2025-04-18T04:54:38,online,37,Lucknow,wallet,26,189.89,0
e2347c72-c1c2-455d-b948-aecf878620d7,104.01,2025-01-15T22:53:50,online,51,Lucknow,debit_card,33,161.47,0
6683b5a2-c20a-4e94-802b-bbfcd909b680,1156.96,2025-01-25T19:06:59,fuel,43,Pune,credit_card,25,1180.54,0
965e2050-b6ab-4c4d-bbd2-e8f59af267ca,4744.18,2025-03-16T13:36:55,electronics,28,Ahmedabad,netbanking,22,4644.25,0
c30b54d3-53c1-4b8d-9581-9d4d23bd1286,82.14,2025-07-02T07:03:14,online,35,Mumbai,wallet,15,29.92,0
214dc74d-9ba2-4c1c-9a32-11f19174ca2b,34.47,2025-05-05T15:34:27,entertainment,56,Delhi,netbanking,22,43.07,0
ef967b62-46b0-4ec4-aac1-d118ae9e3ef7,395.48,2025-03-09T13:24:54,dining,32,Delhi,upi,36,268.92,0
398860ad-c25c-4390-9051-5fe5301369b3,1118.58,2025-07-21T07:09:36,fuel,29,Pune,upi,17,178.77,0
05c94d93-79a0-4530-b2ab-0dcd8be009e0,577.51,2025-07-04T12:06:25,grocery,22,Ahmedabad,netbanking,27,253.81,0
95226a91-ec3e-4cc4-9fdf-9d796af61a4c,536.69,2025-08-10T09:54:03,travel,38,Pune,netbanking,23,518.7,0
e09f3b8a-7005-4003-b18c-9febc0f6579b,126.66,2025-02-23T21:25:46,online,33,Delhi,upi,21,161.6,0
713c800b-12cf-49e6-a0d3-84c861b13a3c,1419.9,2025-04-10T23:53:17,dining,32,Jaipur,credit_card,31,1810.84,0
24ea3830-14de-4831-979d-edfcc7809a7c,508.07,2025-09-21T13:46:52,fuel,46,Jaipur,upi,17,550.94,0
609cc743-95bd-426f-8d47-0c170f67ee11,565.01,2025-07-02T02:24:00,dining,28,Kolkata,debit_card,30,644.86,0
a223e585-30ac-4bfd-b3c8-223ec87877cd,473.51,2025-07-24T09:29:30,fuel,39,Delhi,wallet,22,444.65,0
ebb0bbb4-c9d0-409e-a44e-608b9d45a85c,236.89,2025-07-16T10:57:38,grocery,47,Bangalore,upi,23,341.6,0
5c417401-7916-4049-9c32-161af1f1cb52,874.67,2025-02-08T13:41:29,other,49,Pune,debit_card,25,271.26,0
a6652043-9a35-46ea-aaca-8fbc9597c709,135.17,2025-05-12T16:48:57,entertainment,23,Bangalore,upi,23,220.13,0
184543f9-fb40-47e4-a6e8-067f2691608e,242.64,2025-01-19T21:26:27,entertainment,18,Pune,upi,20,21.54,0
e20a08a3-4b2e-4b8a-9c85-ceb211b63929,526.49,2025-05-01T09:02:23,electronics,26,Ahmedabad,debit_card,35,379.15,0
9ad56e6f-7116-4f52-8200-bf412c2291a5,2574.91,2025-06-24T12:10:19,entertainment,18,Mumbai,debit_card,23,2468.0,0
ca662bba-9b20-4c43-ace7-e0dec18e5220,2368.58,2025-04-30T13:06:40,grocery,44,Ahmedabad,credit_card,24,2781.01,0
bf49d193-ebac-45dd-a4f4-db0c90b56e91,681.46,2025-08-01T18:41:13,dining,36,Lucknow,upi,18,221.21,0
a1298f09-3125-4a3d-8872-ceec10f33b4c,156.37,2025-08-26T03:27:54,grocery,54,Ahmedabad,wallet,32,247.91,0
a1a7fb0e-6eaa-4c0a-9571-30878ff23585,433.94,2025-06-04T11:33:30,grocery,47,Delhi,credit_card,33,564.21,0
711e6714-3511-4b6c-b7d2-02ac93a13e09,1024.07,2025-02-19T17:58:32,grocery,31,Bangalore,credit_card,22,1061.04,0
80ff65c5-e8e3-49b4-aae5-99a80bc2ec84,998.15,2025-09-15T20:53:11,other,38,Delhi,upi,27,848.71,0
3b6f63d6-07e5-42ad-88f4-c95da2d923e1,122.48,2025-04-18T20:18:42,grocery,38,Chennai,upi,29,237.04,0
681f3dbe-c355-4b9a-a8e8-4a17654094bf,658.21,2025-06-24T05:00:35,entertainment,49,Pune,credit_card,23,836.44,0
7e9d3521-aef5-4249-bca2-e0a0b88362de,956.51,2025-03-10T21:26:30,other,46,Delhi,credit_card,26,731.69,0
825646cf-3128-42b1-839f-3719eb4ff557,220.46,2025-05-27T12:58:48,grocery,18,Bangalore,wallet,16,273.46,0
082e8f95-cd5c-4982-8c1e-2023df9d8eea,22.77,2025-04-03T01:37:51,entertainment,61,Jaipur,debit_card,25,10.0,0
55c6cdaf-3c56-4282-9a73-fec70de52738,65.99,2025-06-24T14:28:00,dining,37,Delhi,credit_card,23,153.34,0
5c6ed98a-6cf3-4db7-9d81-913874772c9a,34.88,2025-01-01T10:14:09,fuel,43,Lucknow,netbanking,33,10.0,0
cda7ee21-5905-4495-ae41-b9816e55c095,234.9,2025-07-25T01:46:55,grocery,54,Jaipur,upi,23,10.0,0
403b7aa5-7804-4575-8178-5a818734f7a2,872.27,2025-02-11T02:12:59,fuel,18,Mumbai,upi,25,621.52,0
c88b306f-d730-4a40-bd60-b3ac4b822ec5,616.97,2025-02-11T18:48:18,online,37,Jaipur,credit_card,24,209.54,0
911c3628-c26a-4cb9-8e77-48fe711cc095,1396.05,2025-05-28T03:47:33,online,39,Kolkata,debit_card,24,1093.27,0
3d2e39c8-e37d-448a-87e5-632a652a4db8,129.47,2025-02-15T16:26:40,electronics,45,Hyderabad,netbanking,27,185.07,0
2c11489c-d420-47a7-aa47-8aa55680c222,270.08,2025-10-21T12:02:58,dining,29,Pune,netbanking,17,294.17,0
cb63342d-8335-4771-b8cc-42ac1aa96db4,906.11,2025-04-14T09:23:42,online,35,Kolkata,upi,31,629.41,0
8a4f9bad-19fc-46e1-b28d-db1bab3de839,107.59,2025-01-16T11:32:17,grocery,21,Lucknow,upi,16,184.98,0
c0d493df-835b-4bf1-8bb3-9c035acfd8dc,757.9,2025-08-24T19:30:39,dining,46,Kolkata,credit_card,25,752.09,0
66a5edf3-f637-4609-8400-81a7749552e1,4578.27,2025-04-24T00:43:39,grocery,29,Mumbai,credit_card,27,3510.44,0
643c2517-77b7-4355-a7ff-cab048f1dc9a,649.43,2025-05-22T06:11:05,online,19,Kolkata,upi,25,562.23,0
a9c53ac1-3d42-44c3-9f07-45cc8a63b63e,141.95,2025-03-26T06:11:48,online,55,Jaipur,upi,32,190.57,0
598e2ee9-79a9-4c33-88e7-546c3e092e55,296.2,2025-06-09T07:41:23,entertainment,55,Hyderabad,upi,37,212.45,0
2851b3ea-abfa-4229-a38c-03c81076a6c4,1082.72,2025-01-02T09:16:33,fuel,20,Hyderabad,upi,25,127.68,0
b4e7a221-3234-46b1-a465-3bfd38c0963b,638.44,2025-06-29T15:51:49,online,34,Bangalore,upi,20,742.84,0
8d3444a0-4001-47e3-b97c-92672b6d48f0,421.97,2025-02-18T15:21:00,fuel,58,Mumbai,credit_card,21,273.19,0
8d4a60ec-5b0f-4db9-9f91-94c3f07509e7,481.91,2025-05-23T21:49:27,fuel,53,Lucknow,upi,18,733.15,0
69a39f0e-9760-43d3-a9d1-733ed23d6eda,977.36,2025-02-09T23:10:25,dining,51,Bangalore,credit_card,32,965.1,0
49260a02-5a95-4d27-b2f5-1af81a1c7151,1974.37,2025-06-30T18:50:13,dining,25,Hyderabad,credit_card,22,1370.17,0
73469d54-ce48-477f-acde-443c1f13efa9,140.85,2025-07-26T21:45:30,dining,33,Ahmedabad,debit_card,25,173.08,0
2dd5d3a1-01b4-4ff1-9cef-d0be388dcf92,535.68,2025-07-30T09:51:46,electronics,38,Lucknow,debit_card,23,324.59,0
5d7bea7a-2c08-4e76-ba97-6dbebb7889df,489.59,2025-03-09T06:58:44,electronics,19,Mumbai,debit_card,28,368.84,0
4bcb0abe-00cd-49c6-8b26-c9f02947d4e5,1804.59,2025-01-31T20:46:51,dining,51,Mumbai,credit_card,30,1011.34,0
afc2d8b1-254f-48c5-bb62-1de47ccdb92b,510.63,2025-04-20T11:44:29,electronics,42,Jaipur,credit_card,24,370.43,0
b888cd6f-e550-4453-b58d-d93ff8b0fa90,299.26,2025-02-26T20:31:51,grocery,48,Chennai,credit_card,22,369.4,0
ff25740f-f41b-4d06-9c79-2410ad89f9c0,257.04,2025-08-25T16:58:33,entertainment,29,Ahmedabad,debit_card,18,205.27,0
a3064f0b-f67f-4f7d-a1ed-85eae9c2fd8e,664.77,2025-03-09T00:11:39,other,58,Chennai,credit_card,22,64.14,0
6ba132f9-53fb-4567-b6d1-b23d1fb49a5a,531.65,2025-06-02T01:33:54,online,45,Mumbai,credit_card,29,725.41,0
2770fede-a3b2-4264-81b5-8f14748e11c8,1613.55,2025-09-02T02:05:29,grocery,37,Lucknow,upi,22,1248.74,0
3fbcc540-f203-432c-8940-33c0b2178309,318.29,2025-08-03T18:54:14,dining,44,Pune,credit_card,28,317.77,0
cb69d80f-e50a-4527-8003-713f12e67ffd,188.12,2025-04-05T11:47:59,electronics,36,Jaipur,wallet,26,355.28,0
d56764a2-54ef-4445-8e2f-e808445adf4a,382.51,2025-02-15T06:56:52,online,31,Kolkata,netbanking,23,215.61,0
dc9ee308-b4af-4124-84b2-5324b6dd6831,1289.89,2025-09-29T16:55:12,electronics,18,Jaipur,netbanking,16,1436.4,0
72e93271-bb83-4f22-9909-acd2620bf51e,336.97,2025-08-02T22:48:54,dining,43,Bangalore,netbanking,32,425.97,0
f6042435-e313-46da-92a4-62325d2f3a05,798.88,2025-04-13T19:10:16,online,45,Jaipur,credit_card,29,824.51,0
90a2ac70-e7b3-407b-abe9-06fdae2a085f,603.63,2025-04-26T22:29:10,online,44,Pune,credit_card,18,703.66,0
a3d75cda-b9b2-438f-9f32-89ab36481d52,269.65,2025-10-20T14:16:51,online,35,Lucknow,upi,26,39.18,0
0b07c9dd-a349-48ff-8138-95bf2b225a98,379.24,2025-01-06T20:36:38,electronics,36,Mumbai,credit_card,24,194.86,0
7aacb108-5b91-42a7-bed9-5c3f5b445859,361.45,2025-07-19T21:54:39,online,51,Delhi,credit_card,29,82.14,0
e13837ff-90c8-4969-b86c-1505fb30d0a3,1154.82,2025-05-18T08:34:27,fuel,38,Kolkata,upi,25,1266.65,0
1f1d34fc-48f5-467a-b017-a81be4771ba6,306.65,2025-08-29T16:52:36,electronics,24,Pune,debit_card,21,316.78,0
5fd86eae-d7b3-4fb7-8a3f-b42131110c7c,204.01,2025-08-10T12:39:38,other,45,Hyderabad,credit_card,22,298.95,0
e37b9164-2e87-45d8-b829-e967835684ab,264.61,2025-06-02T13:13:46,dining,32,Ahmedabad,upi,28,236.67,0
7dc330d1-78c0-4a98-aa47-0d43e3c46772,206.59,2025-07-06T17:39:12,travel,42,Chennai,credit_card,31,177.2,0
d1addf4a-2d7d-48c4-8474-9497703de246,443.2,2025-05-04T15:38:45,electronics,35,Jaipur,upi,25,424.58,0
c636f5ba-e44e-4649-a1e4-ac620a4caf47,176.39,2025-10-20T02:55:58,online,48,Kolkata,netbanking,20,224.57,1
60725c6e-b821-46cb-aa44-9b2a379c44bc,1263.66,2025-06-25T07:58:42,electronics,41,Jaipur,credit_card,24,275.25,0
7ff51012-b86a-4961-a3cf-ccc9c96137cf,97.76,2025-03-04T19:38:59,other,21,Chennai,netbanking,22,113.32,0
9d5e83e6-4e25-4c2f-b729-ddaf0d1a5666,124.2,2025-02-02T22:24:03,fuel,36,Lucknow,credit_card,24,40.75,0
3385021d-c193-43bf-b146-3c954594569d,323.9,2025-09-17T08:27:21,entertainment,56,Hyderabad,credit_card,20,275.13,0
e7636392-aed7-4221-beb8-57b3e1d6571b,91.27,2025-06-03T07:57:03,other,27,Delhi,upi,27,105.51,0
eedd7d01-f3fc-42f5-a4d7-999cf1765a72,1304.1,2025-06-14T13:06:08,grocery,50,Kolkata,upi,26,745.38,0
6fdaa54b-eb4c-4091-88b2-0739a33c7a53,238.91,2025-10-01T14:53:24,online,47,Bangalore,credit_card,22,133.03,0
afc82358-ceee-471c-ae56-68257e2d9a96,1395.31,2025-08-03T10:29:31,electronics,28,Kolkata,upi,30,982.53,0
3a2ac8c3-7722-4189-97a6-49f301a58021,510.26,2025-09-20T11:47:07,other,53,Delhi,netbanking,28,263.97,0
98ffe66c-27c2-4811-bfb0-502a4493278d,488.44,2025-06-24T22:45:51,dining,37,Pune,netbanking,23,160.51,0
01912f78-c82e-4f72-aa5c-f65eed84aae5,416.93,2025-02-17T14:28:44,electronics,34,Ahmedabad,netbanking,22,493.17,0
76df2273-8cbb-4eff-87a8-0bc2bc2ef124,438.74,2025-09-24T02:50:09,travel,31,Hyderabad,wallet,20,433.84,0
f4446f79-5516-4731-b959-aa91a2d974b3,480.94,2025-04-10T07:52:44,travel,50,Pune,debit_card,32,273.49,0
2882de3c-0791-4dac-9337-f465bc5e9f01,371.13,2025-07-14T02:54:14,electronics,48,Chennai,netbanking,18,469.59,0
d2dfbdb8-5fbf-4f19-9cac-a3469a2edec0,309.24,2025-05-23T13:34:19,grocery,38,Kolkata,credit_card,31,314.63,0
b51f9a35-fd2e-4939-abaa-602fd6df3c2e,432.88,2025-03-29T09:11:26,other,27,Bangalore,wallet,32,152.18,0
2b711a24-106e-4973-a2aa-ac7a4cfe7aff,976.07,2025-04-23T13:54:25,grocery,49,Jaipur,credit_card,26,756.3,0
c2fec6c5-a765-4fa0-9699-c99fb7b9a8ae,183.37,2025-03-05T07:21:58,fuel,49,Chennai,netbanking,25,22.98,0
2f94eb75-93f4-4af9-8550-e3388f2bb3bd,139.5,2025-05-23T15:29:00,grocery,30,Kolkata,upi,25,82.62,0
aeacdee7-76e4-47f2-893f-de700ac4bb19,589.69,2025-07-18T18:43:25,online,26,Pune,debit_card,32,370.11,0
b896f722-5643-4059-be3f-2867c98ab663,859.87,2025-04-14T09:00:11,online,28,Ahmedabad,upi,25,570.08,0
2e975377-4877-49d3-ab15-8bd79d211967,750.41,2025-10-09T00:45:32,fuel,41,Kolkata,upi,28,921.51,0
d1a427ae-9828-49de-ac86-b09ff94e325a,71.73,2025-03-01T13:50:42,online,31,Mumbai,credit_card,31,82.19,0
c9595017-f788-4667-83c5-3be902d9b8fc,252.23,2025-06-30T02:33:13,dining,24,Jaipur,credit_card,35,254.89,0
0852dd73-fa66-4f0b-a59f-8abd4b808df6,83.56,2025-07-12T22:39:08,fuel,40,Lucknow,debit_card,19,76.74,0
35c924ee-e333-4645-9603-003efebd4864,762.83,2025-05-27T15:14:00,entertainment,47,Ahmedabad,netbanking,22,409.2,0
cfad137c-0a2f-4cea-9b3c-20c09cb787d0,140.87,2025-04-01T02:14:25,other,46,Ahmedabad,credit_card,27,100.51,0
5bc72936-75f5-45c7-98ec-a7eaa6be806d,200.67,2025-05-09T23:56:46,fuel,66,Ahmedabad,wallet,24,234.17,0
7852e28f-2c63-4e75-9c40-a069bcbcab44,164.73,2025-09-26T14:18:02,fuel,40,Chennai,netbanking,28,266.97,0
7a11c89e-02fc-4da1-84f5-56ec61d7fced,709.35,2025-01-27T07:52:57,entertainment,40,Bangalore,debit_card,13,326.75,0
b85dfeee-4760-4e52-9096-7ba96819bd83,3373.5,2025-02-26T05:51:04,online,50,Bangalore,credit_card,27,1068.98,0
fddeb662-aea2-4e96-977a-6fdc81020088,563.48,2025-02-23T14:15:50,fuel,39,Ahmedabad,wallet,26,118.16,0
5e63c357-0ada-4433-9393-c68f19c56d91,254.1,2025-07-21T04:35:30,fuel,40,Mumbai,debit_card,32,123.16,0
62fd6b17-933b-4d82-bd5f-8f4f93ca5eec,180.44,2025-06-15T12:10:31,electronics,53,Delhi,netbanking,35,83.25,0
2eca0a13-7004-48fb-8360-eb67f396c423,800.92,2025-04-16T09:27:36,entertainment,61,Chennai,credit_card,21,488.51,0
1b13abbd-7060-4d1b-9169-76a591b1683f,445.78,2025-02-20T09:19:45,fuel,18,Jaipur,credit_card,23,513.29,0
ef6c777f-eac1-4b48-9e88-fefe8c8d1b76,163.22,2025-06-30T08:07:17,grocery,34,Chennai,upi,33,240.34,0
807da93f-6af8-4281-9db0-4c7c2145be02,196.39,2025-03-27T20:04:13,dining,45,Jaipur,credit_card,28,259.98,0
9fc399fe-0c82-43f7-9da2-47bbd221eba7,191.58,2025-05-11T16:22:38,other,46,Bangalore,wallet,26,282.32,0
7604f1cb-4efd-47dc-9e8b-9a6fcf7d16ac,1321.78,2025-03-29T19:47:55,other,18,Chennai,upi,29,1167.75,0
d7b8659a-79ab-42a9-9e55-0b9067120573,115.85,2025-03-01T18:37:01,entertainment,43,Kolkata,credit_card,23,141.72,0
19fe676c-375a-4b89-94d2-82fcd270dde2,236.85,2025-05-29T07:54:42,travel,54,Mumbai,upi,24,232.6,0
540fe1a5-5609-4419-ae82-12d45bb7b0d1,395.39,2025-10-03T11:14:31,other,37,Bangalore,upi,25,468.13,0
a57ff2af-ee28-45ae-855e-8ac605daeb44,204.32,2025-02-20T01:00:45,grocery,18,Delhi,wallet,28,10.0,0
b876423e-c164-4f51-be4b-f596d450c70b,259.06,2025-01-04T08:55:14,electronics,31,Lucknow,credit_card,27,232.71,0
8c8c9fa1-75ec-4262-892e-404519757ffd,221.34,2025-03-30T19:04:44,travel,35,Pune,upi,29,39.91,0
bb8f63c2-0b2c-4d4a-90f7-efded7b25563,166.78,2025-04-27T22:09:29,dining,57,Hyderabad,credit_card,30,197.01,0
a1d443f8-d971-4176-af9c-0afc61dbc05e,475.06,2025-05-27T05:45:33,grocery,37,Chennai,netbanking,23,221.38,0
1805ceb2-4952-42a8-b7eb-0d79f188ef62,996.99,2025-02-10T00:37:40,entertainment,40,Delhi,upi,18,928.14,0
c617cc68-3554-4bd1-a87a-9ed269b8b609,372.72,2025-01-25T10:28:13,online,26,Mumbai,debit_card,29,843.79,0
d388b5e7-e2d5-4ea0-b319-e27be4d9f8f3,365.2,2025-02-26T00:15:15,dining,44,Kolkata,credit_card,27,58.71,0
ca0135c1-c735-4ba9-b43c-b691052a381f,1254.07,2025-04-06T22:56:30,electronics,53,Chennai,netbanking,26,770.02,0
f3a9b5d6-3b6c-4d52-9284-8f0d600ee563,268.76,2025-02-15T07:01:29,online,57,Pune,wallet,17,157.12,0
18bce5f2-acd9-4901-9963-dd06148709a1,312.3,2025-03-09T23:00:22,dining,45,Kolkata,credit_card,30,439.38,0
42c6647d-8f82-493b-95d6-322733f2bb00,4239.51,2025-07-19T09:32:51,fuel,48,Bangalore,upi,33,4927.08,0
91e08cdc-3ca9-49c3-b11f-e24d5e22b980,76.46,2025-07-09T03:04:13,online,33,Bangalore,netbanking,27,12.08,0
690bff36-8e45-4e3b-b6f5-e9c962c23f04,528.94,2025-05-07T14:26:04,electronics,28,Ahmedabad,credit_card,20,782.56,0
7063e6b5-58f6-415d-8e40-eafd7ec4f920,324.79,2025-05-11T06:54:02,online,47,Lucknow,debit_card,24,223.44,0
8816212c-0016-435b-a4ad-bc71a4175889,214.38,2025-08-18T09:22:44,grocery,53,Kolkata,netbanking,24,165.83,0
ce762c91-0d4d-4407-8c4b-9334ec5b7bf4,374.97,2025-07-16T12:39:26,online,32,Delhi,netbanking,24,450.62,0
9da8afe1-e3db-4d92-be48-b47156fd0c5b,202.28,2025-01-30T01:02:48,dining,49,Hyderabad,debit_card,25,452.19,0
f6adaaf2-c036-4c7c-ab1a-569074787924,817.18,2025-04-28T02:54:18,grocery,33,Bangalore,upi,24,598.07,0
660766c9-fd4f-4e97-962b-a087102e5033,328.9,2025-10-02T18:53:14,fuel,19,Lucknow,debit_card,24,10.0,0
719de0f1-315e-4746-a32a-5b6733a0a4de,367.74,2025-08-05T15:43:27,grocery,47,Bangalore,debit_card,31,156.11,0
52f4877c-d349-4c37-80d4-23ab3e801feb,918.64,2025-07-05T01:57:42,dining,34,Jaipur,credit_card,22,703.66,0
db7abea3-179c-4ebe-8a0a-c5334d5fc550,217.62,2025-09-21T09:03:00,online,19,Bangalore,upi,22,142.13,0
7c691879-510b-42bf-bc3c-8f676a4bccf7,209.75,2025-06-06T15:56:18,fuel,35,Lucknow,debit_card,34,183.24,0
5f0ba6c5-3de6-47e2-8637-f1f83d183939,876.39,2025-01-25T10:58:41,electronics,46,Chennai,debit_card,24,588.52,0
48944564-9ad8-44c2-8d7e-899189a0d88c,136.27,2025-01-04T01:52:45,online,35,Ahmedabad,debit_card,22,86.81,0
9875d7c9-3dd1-4052-aff6-9f73e9817f69,728.15,2025-05-27T00:00:50,online,57,Delhi,credit_card,25,456.21,0
517057cd-d06c-4d9c-9dde-a7e1439331db,357.94,2025-03-09T09:14:30,grocery,18,Lucknow,upi,23,260.63,0
d8b1267b-54f9-4f9e-8ab6-b67369628cd6,1566.1,2025-09-21T01:14:37,travel,28,Lucknow,netbanking,24,1154.22,0
5c44be80-a326-413e-9647-241a34134c43,239.66,2025-05-04T00:49:11,dining,21,Jaipur,upi,29,22.29,0
4484f7f9-a400-49e6-976c-1c9f1958b7f0,161.48,2025-08-22T19:00:28,travel,50,Pune,netbanking,35,216.33,0
546b4326-de27-4ed7-aa27-eec5a9f1bbcd,82.54,2025-08-19T16:08:52,entertainment,53,Hyderabad,debit_card,21,39.35,0
3bc7cfad-18f6-45a1-9c41-30b0daf4a353,275.88,2025-03-03T03:14:55,online,33,Mumbai,credit_card,30,249.34,0
5122cb40-67e4-49a4-9c3c-491110528254,1579.81,2025-09-16T11:27:01,grocery,41,Bangalore,debit_card,26,925.61,0
6bcfeb80-70fe-451c-9183-8353f07fbb6d,646.64,2025-10-22T15:59:47,grocery,38,Lucknow,netbanking,21,601.98,0
915907f1-0bfb-4d11-8990-dfda48997c0a,593.18,2025-04-20T02:24:37,online,45,Jaipur,debit_card,24,688.16,0
4a53fcca-a0e4-4f43-9cec-721959c99bc2,588.48,2025-08-05T15:45:28,entertainment,42,Chennai,credit_card,28,742.18,0
7bdd311b-d4ad-47ca-9508-88fffd62ee76,369.19,2025-04-09T18:51:58,travel,41,Chennai,upi,21,152.68,0
78c232c0-b5fd-4337-b235-73edafd8fa9e,77.85,2025-08-31T17:59:16,electronics,18,Delhi,debit_card,27,209.59,0
14f47446-4888-4b2d-a1a1-fb64f83e9ff3,282.82,2025-08-20T03:57:09,other,23,Lucknow,debit_card,24,211.1,0
6ff223e5-462d-467f-9949-5e77ae89b792,58.92,2025-08-16T14:47:24,grocery,51,Lucknow,credit_card,32,30.08,0
6a94f1cb-f28d-4c1e-9db7-e8abaeabe2e3,151.87,2025-06-29T22:45:04,dining,18,Jaipur,upi,28,43.89,0
95ca6e2f-6bdc-413c-b7f0-2b6b929ebc82,1357.62,2025-09-15T01:35:35,online,37,Chennai,credit_card,24,809.41,0
cdb1da73-a728-4ab3-9db5-f947d1d11841,404.37,2025-05-27T10:02:58,grocery,35,Bangalore,debit_card,32,334.32,0
dab3bb3a-c67b-4220-83ea-066f6b432b51,72.2,2025-04-01T08:23:30,electronics,40,Bangalore,upi,25,10.0,0
e4f886bb-bb54-4b4a-bee9-dcc487cba876,214.21,2025-05-10T21:43:49,electronics,34,Jaipur,wallet,26,282.61,0
e47b71ed-d4b1-4d93-90ef-93e0188b0a6a,45.49,2025-04-19T01:58:29,travel,34,Ahmedabad,upi,26,32.02,0
f7d05911-138b-4ae8-9711-2da64773f066,73.28,2025-08-28T07:29:14,grocery,49,Hyderabad,credit_card,29,10.0,0
